t,x,y,z
155490,-572.610,4612.858,-5025.625
155520,-763.107,4507.326,-5095.630
155550,-952.753,4396.767,-5159.935
155580,-1141.337,4281.305,-5218.470
155610,-1328.649,4161.068,-5271.169
155640,-1514.478,4036.193,-5317.974
155670,-1698.620,3906.818,-5358.834
155700,-1880.868,3773.087,-5393.703
155730,-2061.019,3635.151,-5422.542
155760,-2238.872,3493.162,-5445.320
155790,-2414.231,3347.280,-5462.012
155820,-2586.898,3197.668,-5472.599
155850,-2756.683,3044.491,-5477.068
155880,-2923.394,2887.922,-5475.417
155910,-3086.848,2728.133,-5467.645
155940,-3246.861,2565.304,-5453.762
155970,-3403.256,2399.616,-5433.783
156000,-3555.857,2231.253,-5407.731
156030,-3704.494,2060.403,-5375.633
156060,-3849.002,1887.256,-5337.526
156090,-3989.219,1712.005,-5293.452
156120,-4124.988,1534.846,-5243.460
156150,-4256.158,1355.975,-5187.604
156180,-4382.581,1175.592,-5125.947
156210,-4504.118,993.898,-5058.558
156240,-4620.630,811.095,-4985.510
156270,-4731.988,627.388,-4906.885
156300,-4838.067,442.980,-4822.771
156330,-4938.747,258.079,-4733.259
156360,-5033.916,72.889,-4638.451
156390,-5123.466,-112.382,-4538.450
156420,-5207.297,-297.527,-4433.369
156450,-5285.313,-482.340,-4323.324
156480,-5357.427,-666.615,-4208.437
156510,-5423.557,-850.145,-4088.836
156540,-5483.629,-1032.725,-3964.655
156570,-5537.573,-1214.152,-3836.031
156600,-5585.329,-1394.221,-3703.109
156630,-5626.842,-1572.732,-3566.035
156660,-5662.063,-1749.485,-3424.963
156690,-5690.954,-1924.282,-3280.051
156720,-5713.480,-2096.926,-3131.460
156750,-5729.615,-2267.225,-2979.355
156780,-5739.339,-2434.987,-2823.909
156810,-5742.640,-2600.024,-2665.293
156840,-5739.514,-2762.151,-2503.685
156870,-5729.962,-2921.186,-2339.267
156900,-5713.995,-3076.950,-2172.222
156930,-5691.628,-3229.268,-2002.738
156960,-5662.887,-3377.969,-1831.003
156990,-5627.801,-3522.886,-1657.213
157020,-5586.410,-3663.856,-1481.559
157050,-5538.759,-3800.719,-1304.241
157080,-5484.899,-3933.323,-1125.458
157110,-5424.892,-4061.518,-945.408
157140,-5358.802,-4185.159,-764.296
157170,-5286.703,-4304.108,-582.325
157200,-5208.676,-4418.230,-399.699
157230,-5124.807,-4527.396,-216.623
157260,-5035.189,-4631.484,-33.303
157290,-4939.923,-4730.377,150.054
157320,-4839.115,-4823.962,333.242
157350,-4732.877,-4912.136,516.055
157380,-4621.329,-4994.797,698.288
157410,-4504.595,-5071.853,879.734
157440,-4382.805,-5143.217,1060.191
157470,-4256.097,-5208.810,1239.454
157500,-4124.611,-5268.556,1417.323
157530,-3988.497,-5322.388,1593.596
157560,-3847.905,-5370.247,1768.075
157590,-3702.995,-5412.078,1940.565
157620,-3553.927,-5447.834,2110.870
157650,-3400.871,-5477.475,2278.798
157680,-3243.997,-5500.968,2444.162
157710,-3083.482,-5518.285,2606.774
157740,-2919.506,-5529.409,2766.452
157770,-2752.253,-5534.327,2923.017
157800,-2581.911,-5533.032,3076.291
157830,-2408.671,-5525.528,3226.102
157860,-2232.728,-5511.822,3372.283
157890,-2054.278,-5491.930,3514.668
157920,-1873.524,-5465.875,3653.098
157950,-1690.667,-5433.686,3787.416
157980,-1505.912,-5395.399,3917.473
158010,-1319.468,-5351.059,4043.121
158040,-1131.544,-5300.715,4164.220
158070,-942.350,-5244.423,4280.634
158100,-752.099,-5182.248,4392.232
158130,-561.004,-5114.259,4498.888
158160,-369.279,-5040.533,4600.484
158190,-177.141,-4961.153,4696.904
158220,15.196,-4876.208,4788.042
158250,207.516,-4785.795,4873.794
158280,399.603,-4690.014,4954.064
158310,591.243,-4588.973,5028.764
158340,782.219,-4482.786,5097.808
158370,972.318,-4371.573,5161.119
158400,1161.327,-4255.458,5218.627
158430,1349.033,-4134.571,5270.266
158460,1535.227,-4009.049,5315.980
158490,1719.700,-3879.032,5355.718
158520,1902.245,-3744.666,5389.433
158550,2082.657,-3606.102,5417.090
158580,2260.734,-3463.495,5438.656
158610,2436.277,-3317.005,5454.108
158640,2609.088,-3166.797,5463.428
158670,2778.975,-3013.038,5466.606
158700,2945.746,-2855.902,5463.638
158730,3109.215,-2695.564,5454.529
158760,3269.198,-2532.204,5439.287
158790,3425.517,-2366.006,5417.930
158820,3577.995,-2197.155,5390.481
158850,3726.461,-2025.841,5356.973
158880,3870.750,-1852.255,5317.441
158910,4010.699,-1676.593,5271.931
158940,4146.151,-1499.051,5220.493
158970,4276.955,-1319.828,5163.185
159000,4402.962,-1139.125,5100.071
159030,4524.032,-957.145,5031.222
159060,4640.029,-774.091,4956.715
159090,4750.822,-590.170,4876.634
159120,4856.287,-405.586,4791.067
159150,4956.305,-220.548,4700.112
159180,5050.764,-35.262,4603.870
159210,5139.558,150.064,4502.449
159240,5222.586,335.221,4395.963
159270,5299.755,520.002,4284.531
159300,5370.978,704.200,4168.279
159330,5436.174,887.607,4047.337
159360,5495.272,1070.019,3921.841
159390,5548.203,1251.230,3791.931
159420,5594.908,1431.037,3657.755
159450,5635.334,1609.238,3519.462
159480,5669.435,1785.633,3377.208
159510,5697.174,1960.024,3231.153
159540,5718.519,2132.215,3081.461
159570,5733.445,2302.013,2928.300
159600,5741.935,2469.226,2771.844
159630,5743.980,2633.669,2612.267
159660,5739.578,2795.155,2449.750
159690,5728.733,2953.503,2284.475
159720,5711.457,3108.536,2116.629
159750,5687.771,3260.080,1946.400
159780,5657.699,3407.964,1773.980
159810,5621.277,3552.023,1599.563
159840,5578.545,3692.095,1423.346
159870,5529.552,3828.022,1245.526
159900,5474.352,3959.653,1066.305
159930,5413.008,4086.840,885.883
159960,5345.589,4209.440,704.464
159990,5272.172,4327.317,522.253
160020,5192.838,4440.337,339.454
160050,5107.678,4548.375,156.273
160080,5016.787,4651.311,-27.084
160110,4920.268,4749.028,-210.411
160140,4818.230,4841.418,-393.501
160170,4710.787,4928.378,-576.148
160200,4598.062,5009.810,-758.147
160230,4480.181,5085.625,-939.294
160260,4357.276,5155.739,-1119.384
160290,4229.487,5220.072,-1298.217
160320,4096.958,5278.555,-1475.590
160350,3959.837,5331.122,-1651.305
160380,3818.278,5377.715,-1825.164
160410,3672.443,5418.283,-1996.972
160440,3522.493,5452.783,-2166.538
160470,3368.599,5481.175,-2333.670
160500,3210.933,5503.431,-2498.182
160530,3049.672,5519.524,-2659.889
160560,2884.997,5529.440,-2818.610
160590,2717.094,5533.168,-2974.169
160620,2546.151,5530.705,-3126.390
160650,2372.359,5522.054,-3275.103
160680,2195.914,5507.228,-3420.144
160710,2017.013,5486.243,-3561.349
160740,1835.858,5459.124,-3698.561
160770,1652.650,5425.903,-3831.627
160800,1467.595,5386.618,-3960.399
160830,1280.900,5341.314,-4084.733
160860,1092.775,5290.043,-4204.491
160890,903.429,5232.864,-4319.539
160920,713.073,5169.840,-4429.749
160950,521.922,5101.044,-4535.000
160980,330.188,5026.553,-4635.173
161010,138.085,4946.451,-4730.159
161040,-54.172,4860.829,-4819.850
161070,-246.368,4769.784,-4904.147
161100,-438.289,4673.416,-4982.958
161130,-629.722,4571.835,-5056.194
161160,-820.452,4465.155,-5123.775
161190,-1010.267,4353.495,-5185.625
161220,-1198.955,4236.981,-5241.676
161250,-1386.307,4115.742,-5291.866
161280,-1572.113,3989.914,-5336.140
161310,-1756.166,3859.638,-5374.447
161340,-1938.262,3725.060,-5406.746
161370,-2118.197,3586.329,-5433.002
161400,-2295.771,3443.601,-5453.184
161430,-2470.786,3297.035,-5467.272
161460,-2643.048,3146.794,-5475.248
161490,-2812.363,2993.045,-5477.105
161520,-2978.545,2835.961,-5472.839
161550,-3141.406,2675.716,-5462.457
161580,-3300.766,2512.489,-5445.970
161610,-3456.447,2346.462,-5423.395
161640,-3608.275,2177.818,-5394.758
161670,-3756.082,2006.748,-5360.090
161700,-3899.701,1833.440,-5319.430
161730,-4038.972,1658.088,-5272.823
161760,-4173.740,1480.888,-5220.320
161790,-4303.854,1302.036,-5161.980
161820,-4429.169,1121.732,-5097.867
161850,-4549.544,940.177,-5028.052
161880,-4664.844,757.574,-4952.613
161910,-4774.940,574.125,-4871.633
161940,-4879.708,390.036,-4785.203
161970,-4979.032,205.512,-4693.417
162000,-5072.798,20.758,-4596.379
162030,-5160.902,-164.019,-4494.195
162060,-5243.244,-348.613,-4386.980
162090,-5319.731,-532.817,-4274.853
162120,-5390.278,-716.427,-4157.937
162150,-5454.803,-899.236,-4036.364
162180,-5513.234,-1081.040,-3910.269
162210,-5565.504,-1261.637,-3779.792
162240,-5611.554,-1440.823,-3645.078
162270,-5651.331,-1618.399,-3506.278
162300,-5684.789,-1794.166,-3363.547
162330,-5711.890,-1967.925,-3217.044
162360,-5732.602,-2139.484,-3066.932
162390,-5746.902,-2308.650,-2913.380
162420,-5754.770,-2475.232,-2756.558
162450,-5756.198,-2639.044,-2596.643
162480,-5751.183,-2799.901,-2433.813
162510,-5739.729,-2957.624,-2268.251
162540,-5721.848,-3112.036,-2100.141
162570,-5697.558,-3262.961,-1929.673
162600,-5666.886,-3410.232,-1757.037
162630,-5629.866,-3553.682,-1582.427
162660,-5586.536,-3693.150,-1406.038
162690,-5536.946,-3828.479,-1228.070
162720,-5481.150,-3959.517,-1048.721
162750,-5419.209,-4086.116,-868.193
162780,-5351.192,-4208.134,-686.689
162810,-5277.174,-4325.433,-504.413
162840,-5197.238,-4437.881,-321.570
162870,-5111.473,-4545.351,-138.364
162900,-5019.974,-4647.723,44.996
162930,-4922.843,-4744.881,228.307
162960,-4820.189,-4836.715,411.360
162990,-4712.127,-4923.122,593.950
163020,-4598.777,-5004.005,775.873
163050,-4480.266,-5079.272,956.922
163080,-4356.727,-5148.839,1136.894
163110,-4228.299,-5212.627,1315.586
163140,-4095.124,-5270.565,1492.798
163170,-3957.354,-5322.587,1668.329
163200,-3815.141,-5368.635,1841.983
163230,-3668.646,-5408.657,2013.563
163260,-3518.033,-5442.607,2182.876
163290,-3363.471,-5470.449,2349.733
163320,-3205.134,-5492.150,2513.944
163350,-3043.199,-5507.686,2675.326
163380,-2877.848,-5517.040,2833.696
163410,-2709.267,-5520.201,2988.877
163440,-2537.645,-5517.167,3140.693
163470,-2363.175,-5507.940,3288.975
163500,-2186.053,-5492.532,3433.554
163530,-2006.477,-5470.959,3574.270
163560,-1824.650,-5443.247,3710.963
163590,-1640.775,-5409.427,3843.480
163620,-1455.059,-5369.536,3971.671
163650,-1267.710,-5323.621,4095.394
163680,-1078.939,-5271.732,4214.509
163710,-888.957,-5213.929,4328.882
163740,-697.978,-5150.277,4438.384
163770,-506.216,-5080.847,4542.894
163800,-313.887,-5005.717,4642.293
163830,-121.205,-4924.973,4736.471
163860,71.613,-4838.705,4825.320
163890,264.350,-4747.010,4908.743
163920,456.791,-4649.991,4986.645
163950,648.720,-4547.757,5058.939
163980,839.921,-4440.424,5125.544
164010,1030.180,-4328.112,5186.385
164040,1219.285,-4210.947,5241.394
164070,1407.022,-4089.060,5290.510
164100,1593.181,-3962.588,5333.678
164130,1777.554,-3831.674,5370.848
164160,1959.935,-3696.464,5401.980
164190,2140.118,-3557.110,5427.039
164220,2317.902,-3413.768,5445.997
164250,2493.087,-3266.599,5458.832
164280,2665.477,-3115.768,5465.530
164310,2834.880,-2961.444,5466.083
164340,3001.104,-2803.801,5460.492
164370,3163.964,-2643.013,5448.761
164400,3323.277,-2479.263,5430.905
164430,3478.864,-2312.734,5406.943
164460,3630.551,-2143.612,5376.903
164490,3778.168,-1972.086,5340.817
164520,3921.548,-1798.349,5298.726
164550,4060.532,-1622.596,5250.677
164580,4194.963,-1445.024,5196.725
164610,4324.691,-1265.832,5136.929
164640,4449.568,-1085.220,5071.357
164670,4569.457,-903.391,5000.081
164700,4684.221,-720.549,4923.182
164730,4793.731,-536.899,4840.747
164760,4897.865,-352.646,4752.867
164790,4996.505,-167.998,4659.640
164820,5089.541,16.838,4561.173
164850,5176.868,201.656,4457.574
164880,5258.387,386.247,4348.961
164910,5334.007,570.405,4235.454
164940,5403.642,753.923,4117.183
164970,5467.215,936.595,3994.278
165000,5524.652,1118.216,3866.880
165030,5575.891,1298.582,3735.129
165060,5620.872,1477.492,3599.175
165090,5659.545,1654.742,3459.171
165120,5691.866,1830.136,3315.274
165150,5717.799,2003.476,3167.645
165180,5737.314,2174.567,3016.450
165210,5750.390,2343.217,2861.861
165240,5757.011,2509.238,2704.049
165270,5757.170,2672.441,2543.195
165300,5750.866,2832.645,2379.477
165330,5738.107,2989.669,2213.081
165360,5718.907,3143.337,2044.193
165390,5693.287,3293.476,1873.004
165420,5661.277,3439.919,1699.707
165450,5622.911,3582.500,1524.497
165480,5578.235,3721.060,1347.571
165510,5527.297,3855.444,1169.127
165540,5470.155,3985.500,989.368
165570,5406.874,4111.083,808.496
165600,5337.525,4232.052,626.713
165630,5262.187,4348.273,444.225
165660,5180.943,4459.614,261.238
165690,5093.887,4565.951,77.956
165720,5001.116,4667.166,-105.414
165750,4902.734,4763.145,-288.664
165780,4798.853,4853.781,-471.591
165810,4689.590,4938.973,-653.986
165840,4575.068,5018.627,-835.646
165870,4455.416,5092.654,-1016.367
165900,4330.769,5160.971,-1195.945
165930,4201.268,5223.503,-1374.178
165960,4067.057,5280.180,-1550.867
165990,3928.289,5330.940,-1725.814
166020,3785.120,5375.728,-1898.821
166050,3637.711,5414.493,-2069.695
166080,3486.227,5447.193,-2238.244
166110,3330.838,5473.794,-2404.279
166140,3171.721,5494.266,-2567.616
166170,3009.053,5508.587,-2728.069
166200,2843.017,5516.743,-2885.461
166230,2673.800,5518.725,-3039.615
166260,2501.591,5514.533,-3190.358
166290,2326.584,5504.173,-3337.523
166320,2148.975,5487.657,-3480.944
166350,1968.963,5465.005,-3620.462
166380,1786.750,5436.243,-3755.922
166410,1602.540,5401.405,-3887.171
166440,1416.539,5360.531,-4014.065
166470,1228.955,5313.668,-4136.460
166500,1039.999,5260.869,-4254.222
166530,849.881,5202.194,-4367.219
166560,658.813,5137.710,-4475.325
166590,467.011,5067.490,-4578.420
166620,274.687,4991.612,-4676.391
166650,82.056,4910.164,-4769.126
166680,-110.666,4823.236,-4856.525
166710,-303.265,4730.926,-4938.490
166740,-495.525,4633.339,-5014.929
166770,-687.233,4530.583,-5085.759
166800,-878.174,4422.773,-5150.900
166830,-1068.136,4310.032,-5210.280
166860,-1256.907,4192.484,-5263.834
166890,-1444.276,4070.262,-5311.503
166920,-1630.035,3943.502,-5353.233
166950,-1813.977,3812.346,-5388.978
166980,-1995.897,3676.940,-5418.699
167010,-2175.592,3537.436,-5442.362
167040,-2352.862,3393.988,-5459.943
167070,-2527.510,3246.758,-5471.421
167100,-2699.341,3095.909,-5476.783
167130,-2868.163,2941.609,-5476.024
167160,-3033.788,2784.031,-5469.144
167190,-3196.032,2623.350,-5456.151
167220,-3354.714,2459.745,-5437.060
167250,-3509.657,2293.399,-5411.891
167280,-3660.687,2124.496,-5380.673
167310,-3807.637,1953.224,-5343.439
167340,-3950.342,1779.776,-5300.232
167370,-4088.642,1604.343,-5251.099
167400,-4222.384,1427.121,-5196.094
167430,-4351.418,1248.308,-5135.279
167460,-4475.598,1068.102,-5068.721
167490,-4594.787,886.705,-4996.493
167520,-4708.850,704.320,-4918.675
167550,-4817.660,521.148,-4835.355
167580,-4921.094,337.395,-4746.624
167610,-5019.037,153.266,-4652.581
167640,-5111.377,-31.035,-4553.331
167670,-5198.012,-215.301,-4448.983
167700,-5278.843,-399.327,-4339.653
167730,-5353.779,-582.906,-4225.464
167760,-5422.735,-765.835,-4106.542
167790,-5485.633,-947.908,-3983.019
167820,-5542.403,-1128.922,-3855.034
167850,-5592.978,-1308.674,-3722.729
167880,-5637.302,-1486.964,-3586.250
167910,-5675.324,-1663.591,-3445.751
167940,-5706.999,-1838.358,-3301.388
167970,-5732.292,-2011.069,-3153.323
168000,-5751.173,-2181.530,-3001.720
168030,-5763.620,-2349.551,-2846.749
168060,-5769.616,-2514.942,-2688.584
168090,-5769.155,-2677.519,-2527.401
168120,-5762.236,-2837.098,-2363.381
168150,-5748.865,-2993.501,-2196.707
168180,-5729.055,-3146.551,-2027.566
168210,-5702.829,-3296.077,-1856.147
168240,-5670.215,-3441.911,-1682.644
168270,-5631.247,-3583.888,-1507.250
168300,-5585.969,-3721.849,-1330.162
168330,-5534.430,-3855.638,-1151.579
168360,-5476.687,-3985.106,-971.701
168390,-5412.804,-4110.105,-790.731
168420,-5342.852,-4230.497,-608.872
168450,-5266.908,-4346.144,-426.328
168480,-5185.058,-4456.917,-243.305
168510,-5097.391,-4562.690,-60.008
168540,-5004.006,-4663.345,123.357
168570,-4905.007,-4758.769,306.582
168600,-4800.505,-4848.853,489.463
168630,-4690.616,-4933.496,671.793
168660,-4575.464,-5012.603,853.367
168690,-4455.176,-5086.085,1033.981
168720,-4329.889,-5153.858,1213.430
168750,-4199.742,-5215.847,1391.515
168780,-4064.881,-5271.982,1568.033
168810,-3925.458,-5322.200,1742.786
168840,-3781.629,-5366.443,1915.577
168870,-3633.554,-5404.663,2086.212
168900,-3481.402,-5436.817,2254.498
168930,-3325.341,-5462.867,2420.247
168960,-3165.548,-5482.786,2583.272
168990,-3002.201,-5496.550,2743.388
169020,-2835.485,-5504.145,2900.417
169050,-2665.586,-5505.562,3054.181
169080,-2492.695,-5500.799,3204.507
169110,-2317.006,-5489.862,3351.227
169140,-2138.717,-5472.765,3494.175
169170,-1958.028,-5449.525,3633.190
169200,-1775.142,-5420.170,3768.117
169230,-1590.263,-5384.732,3898.803
169260,-1403.600,-5343.253,4025.102
169290,-1215.363,-5295.778,4146.872
169320,-1025.761,-5242.361,4263.976
169350,-835.009,-5183.063,4376.283
169380,-643.320,-5117.950,4483.666
169410,-450.910,-5047.096,4586.005
169440,-257.994,-4970.581,4683.186
169470,-64.788,-4888.490,4775.099
169500,128.490,-4800.916,4861.641
169530,321.625,-4707.958,4942.715
169560,514.398,-4609.720,5018.230
169590,706.595,-4506.313,5088.102
169620,897.999,-4397.853,5152.252
169650,1088.396,-4284.461,5210.609
169680,1277.573,-4166.265,5263.106
169710,1465.318,-4043.398,5309.686
169740,1651.419,-3915.997,5350.295
169770,1835.669,-3784.206,5384.890
169800,2017.861,-3648.173,5413.430
169830,2197.791,-3508.049,5435.883
169860,2375.257,-3363.993,5452.226
169890,2550.060,-3216.166,5462.439
169920,2722.004,-3064.733,5466.511
169950,2890.897,-2909.864,5464.438
169980,3056.549,-2751.733,5456.221
170010,3218.774,-2590.518,5441.870
170040,3377.391,-2426.398,5421.401
170070,3532.222,-2259.558,5394.837
170100,3683.092,-2090.184,5362.208
170130,3829.833,-1918.468,5323.549
170160,3972.280,-1744.600,5278.906
170190,4110.274,-1568.776,5228.326
170220,4243.658,-1391.193,5171.868
170250,4372.285,-1212.051,5109.594
170280,4496.008,-1031.549,5041.575
170310,4614.689,-849.890,4967.885
170340,4728.196,-667.278,4888.608
170370,4836.399,-483.918,4803.834
170400,4939.178,-300.015,4713.656
170430,5036.417,-115.775,4618.176
170460,5128.006,68.594,4517.500
170490,5213.843,252.887,4411.743
170520,5293.831,436.896,4301.023
170550,5367.879,620.414,4185.463
170580,5435.905,803.237,4065.195
170610,5497.831,985.158,3940.352
170640,5553.588,1165.974,3811.075
170670,5603.113,1345.481,3677.509
170700,5646.351,1523.479,3539.804
170730,5683.251,1699.767,3398.116
170760,5713.773,1874.147,3252.603
170790,5737.882,2046.423,3103.429
170820,5755.550,2216.403,2950.762
170850,5766.758,2383.894,2794.773
170880,5771.494,2548.710,2635.639
170910,5769.750,2710.665,2473.537
170940,5761.530,2869.578,2308.652
170970,5746.843,3025.269,2141.167
171000,5725.705,3177.564,1971.272
171030,5698.139,3326.292,1799.158
171060,5664.177,3471.286,1625.019
171090,5623.857,3612.384,1449.050
171120,5577.225,3749.427,1271.451
171150,5524.333,3882.262,1092.420
171180,5465.240,4010.739,912.160
171210,5400.014,4134.716,730.873
171240,5328.727,4254.052,548.764
171270,5251.461,4368.614,366.037
171300,5168.303,4478.274,182.898
171330,5079.346,4582.910,-0.447
171360,4984.690,4682.404,-183.791
171390,4884.443,4776.646,-366.928
171420,4778.717,4865.530,-549.653
171450,4667.632,4948.958,-731.759
171480,4551.313,5026.836,-913.043
171510,4429.891,5099.077,-1093.300
171540,4303.502,5165.603,-1272.327
171570,4172.290,5226.338,-1449.925
171600,4036.402,5281.216,-1625.893
171630,3895.991,5330.176,-1800.034
171660,3751.215,5373.164,-1972.153
171690,3602.237,5410.134,-2142.056
171720,3449.224,5441.044,-2309.554
171750,3292.350,5465.862,-2474.458
171780,3131.789,5484.560,-2636.584
171810,2967.722,5497.119,-2795.751
171840,2800.335,5503.526,-2951.779
171870,2629.813,5503.774,-3104.496
171900,2456.350,5497.866,-3253.729
171930,2280.140,5485.808,-3399.313
171960,2101.379,5467.616,-3541.085
171990,1920.269,5443.310,-3678.887
